category,max,nulls
undefined,4.47516013171423,64260,13359,10053,2718,1610,254,179,158,120,137,50
undefined,1.07575545890639,92700,32,23,16,24,16,22,29,19,10,7
undefined,0.997631221599285,90567,370,342,322,307,296,180,190,176,106,42
undefined,0.998958952504749,87318,1005,903,807,727,646,486,427,324,174,81
undefined,1.84732823032145,76912,4066,3687,2962,2332,1753,566,365,186,67,2
undefined,3.92737490856644,47215,11926,11381,8509,5950,4313,1712,801,672,327,92
undefined,1.42411015610477,89984,647,717,514,383,258,139,114,56,35,51
undefined,1,85661,1136,1009,984,858,807,641,702,506,418,176
undefined,2.47731598755298,75282,5544,4290,3506,2228,672,431,390,362,165,28
undefined,2.63761794657699,68321,8921,7267,5049,1946,776,377,155,45,31,10
undefined,1.82992773836673,91241,440,361,308,252,134,65,37,29,22,9
undefined,2.23208118395976,79929,4148,3624,2855,1465,399,226,157,60,25,10
undefined,0.990850629430001,84521,1367,1217,1225,1092,1010,754,641,512,383,176
undefined,2.16040153855127,76707,4452,3748,3182,2357,1367,450,230,159,105,141
undefined,4.1374934816074,62614,13594,9280,3777,1501,660,521,303,256,173,219
undefined,1,89054,710,694,538,523,431,365,233,141,103,106
undefined,2.68516570187327,65440,9080,7347,5434,2710,1472,911,375,69,36,24
undefined,0.985526468688677,92035,125,111,91,103,117,93,62,70,49,42
undefined,1.92989288099847,86054,1791,1415,1174,1115,576,401,334,15,12,11
undefined,1.75391177320021,85417,1913,1574,1468,1048,704,250,155,199,128,42
undefined,1.77562583245375,87965,1327,1167,893,680,507,195,94,23,25,22
undefined,5.44314740746155,74499,11355,5121,1274,308,95,77,59,41,34,35
undefined,0.959766538694085,92861,4,5,4,3,2,3,2,9,3,2
undefined,1.36078850981201,85723,1228,1238,1130,1062,808,761,544,181,91,132
undefined,2.81861966776623,78718,4951,3849,3270,1199,272,191,151,97,94,106
undefined,2.12620914655547,76027,4545,4393,3662,2174,945,380,273,171,165,163
undefined,6.12281007903589,58216,16660,8721,3690,1933,881,974,783,422,380,238
undefined,2.01222533220111,83532,2130,2090,1650,1274,889,535,174,187,226,211
undefined,1.85028093644183,79380,3545,3089,2681,2244,1523,353,17,15,34,17
undefined,2.49324112720521,80204,4639,3467,2656,1356,234,245,77,4,8,8
undefined,18.3170408417875,55366,32690,3128,1003,185,146,114,68,61,63,74
undefined,1.59452183269243,82018,2691,2043,1864,1479,1005,717,356,256,247,222
undefined,11.6032164052381,85381,6212,301,202,202,223,151,83,55,65,23
undefined,2.54630272364128,59788,8506,8135,7111,4710,1980,1391,603,393,227,54
undefined,4.91376439276113,60630,10777,8738,4510,3886,2375,1026,458,302,95,101
undefined,1.63806822486925,86184,1560,1207,960,942,823,480,237,212,187,106
undefined,9.88392972217851,61206,17298,6571,2704,1698,1426,665,563,327,197,243
undefined,3.48208290238009,73213,7334,6891,4070,766,201,130,67,77,64,85
undefined,11.9781190915708,68474,21747,1919,91,52,70,44,88,90,174,149
undefined,1.8744293576731,92643,57,46,24,15,28,30,17,18,12,8
undefined,2.77069592828749,71947,5815,5167,4387,2736,1128,700,424,212,209,173
undefined,2.63551000334675,44859,9563,10299,11477,9315,3381,2014,1033,554,267,136
undefined,1.75207386659314,88726,1229,1029,833,550,378,117,17,9,5,5
undefined,10.8630834467956,41111,21630,10111,5184,4502,4125,3013,1735,868,402,217
undefined,4.76672869145296,53246,12644,11353,7794,4026,1457,941,591,327,343,176
undefined,1.28571289728259,86371,1315,1141,1046,920,715,629,458,189,59,55
undefined,4.84011026777522,50449,12023,10108,7292,4634,2870,2001,1662,993,612,254
undefined,1,87785,840,742,766,587,548,522,476,299,212,121
undefined,3.64379200104301,80359,5088,4147,1816,618,397,180,190,75,14,14
undefined,0.99834234927581,89271,634,586,533,400,361,354,330,215,152,62
undefined,2.49330487428034,74884,6098,4403,3576,1787,608,512,376,228,152,274
undefined,1.23492909701092,84799,1429,1597,1345,1052,913,695,546,242,108,172
undefined,2.60259793159842,86526,2309,1758,1070,478,335,173,110,77,54,8
undefined,1.36607631488999,91696,301,238,223,178,116,88,46,8,1,3
undefined,2.74478628780031,81183,4289,3012,1943,1143,481,229,187,118,143,170
undefined,5.84494247794906,48578,17174,10745,5677,3870,2529,1654,1128,980,350,213
undefined,1.774285391098,84188,1880,1900,1853,1360,1053,329,116,102,60,57
undefined,2.65644079785173,76746,5598,4410,3258,1474,579,463,241,58,32,39
undefined,1.68907852712586,83162,2539,2164,2036,1533,1011,387,38,10,9,9
undefined,2.998494376923,81223,4615,3370,2179,742,147,124,98,167,139,94
undefined,2.24459855959956,73280,5712,4918,3759,2909,1040,507,357,225,142,49
undefined,3.07328987785537,72115,6997,5523,4331,1704,1130,521,267,151,84,75
undefined,2.16832669172027,78511,3978,3628,2888,2288,924,247,269,93,49,23
undefined,1.2059489246443,86168,1131,1089,1030,936,821,643,397,273,141,269
undefined,2.80997683875462,74167,5200,4864,4222,2028,991,656,285,142,147,196
undefined,3.38654790325689,65647,9824,8505,5243,1685,848,454,276,185,111,120
undefined,1.85467096428804,85194,2252,1893,1380,1111,591,304,86,46,24,17
undefined,1.89831854142306,85499,2363,1805,1492,1001,609,87,14,12,7,9
undefined,2.0232053864304,88874,1357,988,817,596,216,18,11,10,3,8
undefined,0.917131253590932,92776,38,28,14,16,5,9,4,2,3,3
undefined,0.994468825834264,83129,1520,1524,1524,1391,1147,958,789,421,324,171
undefined,0.986021976223919,87560,794,779,730,612,583,655,558,355,201,71
undefined,1.76420654865163,78068,3699,3543,2921,2467,1527,608,24,21,16,4
undefined,1,87676,767,799,728,717,605,508,369,328,252,149
undefined,0.771301955935782,92869,3,17,3,0,1,0,1,0,2,2
undefined,0.995830330160373,84631,980,977,1036,1051,927,831,778,644,586,457
undefined,4.8178884182199,55056,11657,10360,7189,3758,2182,1414,981,135,100,66
undefined,1.80627354108367,80062,3079,2707,2476,2108,1221,606,419,114,73,33
undefined,0.964101832222422,92441,105,87,52,70,47,41,23,15,9,8
undefined,2.24390091712715,76878,4355,4328,3169,2125,1303,399,185,79,49,28
undefined,0.979169236607528,92512,72,40,42,43,39,17,16,25,42,50
undefined,1.95207117645141,91918,300,246,234,123,61,14,0,0,0,2
undefined,1.8480056637878,83773,2436,2468,1683,1386,610,225,93,81,72,71
undefined,0.992453180099199,89500,717,579,492,424,365,252,221,187,90,71
undefined,1.38696639433509,79357,3326,2999,2565,1986,1289,828,426,52,22,48
undefined,6.07587068822162,78474,8780,3496,1111,468,166,139,117,76,37,34
undefined,0.998449354278972,91064,277,283,276,215,200,185,185,111,65,37
undefined,2.97254437226298,70717,8407,6786,3742,1514,694,448,205,129,120,136
undefined,1.32081139398935,91926,231,228,186,128,93,50,42,10,2,2
undefined,1.72116686693292,92072,306,210,121,98,73,12,3,0,2,1
undefined,0.996477280809296,86887,1033,874,836,716,773,655,406,369,225,124
undefined,2.81573947888771,70461,6688,5649,4729,2597,773,703,499,406,313,80
undefined,0.98639365224008,87987,687,631,614,572,640,592,449,416,199,111
undefined,1.97017811632124,73443,4636,4174,3675,2866,1813,815,615,469,264,128
undefined,0.987451046438774,88649,701,704,606,557,552,400,253,202,173,101
undefined,0.985601901812091,90283,463,437,324,288,291,221,213,168,143,67
undefined,4.5675217064538,67811,9148,7411,2766,1507,1255,989,973,450,391,197
undefined,0.928261571568559,92541,56,48,40,64,55,35,19,20,9,11
undefined,0.989301840926617,88836,680,569,558,597,505,390,329,246,148,40
undefined,0.994573563668724,89482,660,630,460,377,332,349,211,201,141,55
undefined,0.995335674949059,90083,384,380,305,279,352,300,267,242,209,97
undefined,0.993388226056602,87122,1099,983,791,646,566,515,394,280,271,231
undefined,3.47599517867584,87729,2545,1801,681,21,7,14,19,28,16,37
undefined,1.51227022452508,85744,1346,1222,1159,1224,1002,616,361,207,6,11
undefined,0.954734756411647,92701,25,30,18,18,12,18,12,18,35,11
undefined,1.95556931256655,82658,3173,2497,1832,1173,834,328,228,136,34,5
undefined,1.78535734597786,80704,3135,2793,2104,1692,1160,475,305,168,182,180
undefined,5.17942817430495,54371,15143,13222,5620,2238,796,574,589,185,93,67
undefined,3.41684329234187,78926,5518,3973,2627,605,484,388,193,54,51,79
undefined,312.755238168369,86651,4992,97,277,120,93,74,75,107,134,278
undefined,39.0056820903595,90844,847,24,45,84,212,191,160,175,178,138
undefined,9.14602383133455,91056,608,43,58,100,167,197,206,193,155,115
undefined,1.93522825555688,87846,1254,1097,804,797,494,191,171,94,87,63
undefined,0.988546714383753,87846,729,605,658,663,654,500,487,406,245,105
undefined,7.97206839633147,91400,371,145,151,141,116,101,133,113,120,107
undefined,1.31545547459005,84477,1701,1418,1270,1159,1026,648,552,282,139,226
undefined,0.997161768939085,87661,697,687,662,620,596,647,475,371,277,205
undefined,3.5122393067408,65601,8924,8152,5075,1933,1172,683,332,336,477,213
undefined,1.36767219493932,86204,1402,1282,1104,940,791,533,323,101,82,136
undefined,2.65453247705287,91245,415,390,165,91,26,27,38,116,225,160
undefined,2.00712843732405,80529,3858,2990,2410,1612,705,214,286,107,111,76
undefined,0.984541841708372,91890,135,159,143,105,111,122,95,80,34,24
undefined,0.991592810815023,89409,521,479,468,358,351,351,351,261,220,129
undefined,1.31718742024087,90054,597,529,401,324,321,281,233,76,29,53
undefined,1.6527778867324,86345,1652,1517,1139,940,795,375,49,25,25,36
undefined,1.3597619761144,83364,2035,1810,1535,1224,1026,760,506,291,194,153
undefined,0.945090408840338,92812,26,19,10,5,9,5,9,0,1,2
undefined,0.996761377155295,91018,240,298,266,307,236,164,131,86,97,55
undefined,0.991718001410208,92188,74,50,31,18,30,112,142,128,87,38
undefined,2.54416881235515,92011,146,62,42,55,45,55,120,94,104,164
undefined,1.820081501369,83145,2651,2151,1697,1337,824,354,305,118,166,150
undefined,2.14169021186009,87222,1698,1511,1124,742,374,58,62,37,26,44
undefined,0.996773947133199,88343,677,623,578,481,492,478,500,323,245,158
undefined,0.998924739920389,85511,1273,1105,959,942,910,733,578,450,273,164
undefined,0.998892032886739,86777,1061,994,809,756,632,498,422,447,340,162
undefined,0.992709172753492,89476,539,503,489,423,385,323,268,230,178,84
undefined,0.999999999997335,85063,1298,1273,1117,931,902,779,645,444,293,153
undefined,1.43032039788312,82685,1789,1694,1484,1572,1357,940,555,265,363,194
undefined,1.5622211987245,88038,1269,1046,714,558,517,373,165,65,69,84
undefined,0.991018099731935,90558,358,416,426,297,247,204,148,142,63,39
undefined,2.60327269537797,74102,6440,5637,3868,1764,619,156,123,91,68,30
undefined,0.990802670486084,89208,577,525,544,473,424,332,299,233,167,116
undefined,0.993416893191795,88948,776,709,497,431,396,357,227,280,169,108
undefined,0.995230697346605,83731,1443,1348,1163,1259,1036,807,798,623,482,208
undefined,1.37874523225152,81108,2842,2235,1895,1679,1334,926,590,130,51,108
undefined,1.36680405757288,81554,2527,2135,1711,1623,1373,1044,606,174,89,62
undefined,2.42925259622339,71443,6006,5182,4166,3110,1179,862,491,220,133,106
undefined,2.45632766678593,85353,2889,2142,1377,675,97,113,90,79,38,45
undefined,0.989503764055937,90292,367,371,443,383,319,282,213,122,85,21
undefined,1.09112693889795,88456,682,701,573,536,437,429,321,228,209,326
undefined,0.993662454876095,92385,77,103,57,64,53,47,45,31,13,23
undefined,2.9162574290969,91366,753,480,250,36,5,4,2,1,0,1
undefined,0.962617874294143,91565,228,205,161,192,158,117,110,84,53,25
undefined,1.76356778048552,72910,4422,4147,3678,3074,2056,1122,558,643,218,70
undefined,0.95873560006916,92137,135,138,110,120,66,64,56,37,29,6
undefined,3.62995939016805,62629,10259,9747,6028,2259,871,424,269,213,111,88
undefined,1.03578603849586,88546,756,751,675,557,469,437,333,174,99,101
undefined,3.61241379700373,85323,3466,2224,819,459,267,114,71,71,48,36
undefined,0.984105735456055,91505,240,213,228,195,186,130,88,50,41,22
undefined,0.995010759415543,86690,849,872,901,831,715,648,563,449,289,91
undefined,1.89647217320743,74105,4293,3912,3152,2673,2007,1081,843,406,270,156
undefined,1.64605950710813,82004,2218,2083,2019,1808,1635,850,109,70,38,64
undefined,1.73336516370315,89320,884,814,673,650,339,135,37,22,11,13
undefined,0.993522530153392,91376,249,218,196,242,188,138,101,80,63,47
undefined,0.988326126844172,92006,159,161,172,116,101,58,45,36,27,17
undefined,0.994113367283208,86567,898,824,781,661,716,659,592,462,369,369
undefined,0.983975335894423,91318,254,221,190,198,206,169,170,116,39,17
undefined,0.997473150426341,86843,1099,939,831,796,657,581,470,393,197,92
undefined,1.54885692966262,85221,1670,1423,1277,1372,1036,584,129,58,61,67
undefined,1.11323495018602,85768,1213,1080,1033,1048,771,694,630,373,218,70
undefined,0.995583710987135,92435,62,106,74,55,38,44,12,22,14,36
undefined,0.998924739927295,90219,455,427,453,321,337,294,182,105,77,28
undefined,0.993831081492452,90913,366,294,253,301,230,182,167,84,73,35
undefined,0.998853826109814,81980,1628,1596,1619,1600,1319,1096,818,603,445,194
undefined,1.09638760610113,85666,1420,1210,1128,837,808,605,561,356,185,122
undefined,0.973419281341256,92754,13,17,21,8,27,23,13,10,4,8
undefined,0.992710180946983,89202,762,681,568,451,379,295,227,195,103,35
undefined,0.996348350465099,88932,644,605,639,528,423,418,280,198,145,86
undefined,0.909100296416448,92734,17,26,17,20,22,22,16,10,12,2
undefined,0.994530508849805,85412,980,998,1022,964,1008,863,641,508,326,176
undefined,0.990191032455394,87908,1030,790,719,609,497,463,326,252,183,121
undefined,0.948145396734139,91888,166,151,156,154,102,84,73,61,44,19
undefined,0.989357054039114,91556,261,232,155,192,171,146,82,43,31,29
undefined,1.94950789625205,88300,982,938,904,868,397,172,209,71,42,15
undefined,1.97020799156361,91876,282,236,166,133,73,22,30,26,24,30
undefined,0.989356408497536,91908,180,186,198,117,99,66,65,50,12,17
undefined,0.983650011206023,89617,555,524,496,435,370,286,256,177,116,66
undefined,0.994631810561387,84612,1436,1377,1218,1044,896,835,674,464,248,94
undefined,1.44833672554277,83114,2140,1976,1784,1384,1042,785,315,144,119,95
undefined,0.908491069409529,92867,4,5,4,9,2,1,1,2,2,1
undefined,1.61409476652179,87187,1222,1225,979,805,592,459,131,116,92,90
undefined,1.4245261424944,89346,707,584,456,505,441,392,186,94,78,109
undefined,0.99834234927581,87458,1004,948,905,750,573,422,386,199,179,74
undefined,0.984467775433055,91860,176,166,158,144,76,109,91,52,56,10
undefined,1.91079940936102,90230,696,568,438,352,244,175,95,45,37,18
undefined,4.44603140319045,81684,4660,3131,1021,724,481,370,279,276,171,101
undefined,0.978945137458392,88598,729,701,581,576,565,413,385,198,116,36
undefined,0.993130729079497,90648,317,437,358,197,217,235,145,175,117,52
undefined,0.993961816219576,90982,243,365,333,202,223,228,110,110,63,39
undefined,0.989371444886638,90444,446,342,371,351,285,211,190,104,98,56
undefined,1.88797158176352,88585,837,1008,922,1017,425,53,16,7,13,15
undefined,2.33727129152602,82581,2407,1754,1677,1417,1193,838,571,231,134,95
undefined,1.94886211603317,85992,1748,1530,1463,899,510,211,214,153,144,34
undefined,0.996111685312184,89002,618,549,553,532,449,311,301,292,199,92
undefined,0.999460497261081,90677,454,376,383,291,229,218,111,104,36,19
undefined,0.866095266229208,92869,6,5,5,5,1,2,1,2,1,1
undefined,1.73674924151105,87542,1262,1021,949,832,563,280,132,98,111,108
undefined,0.996329257564086,88742,634,614,561,600,560,369,297,286,140,95
undefined,0.990827274729289,88554,652,590,531,608,586,481,394,237,153,112
undefined,1.9167655535669,83616,2860,2651,1831,1253,550,58,27,22,21,9
undefined,1.41015509261095,88327,919,893,759,708,528,340,175,107,43,99
undefined,0.986485392611373,89340,664,621,541,406,412,298,200,195,122,99
undefined,1,82912,1550,1427,1373,1289,1118,999,840,751,434,205
undefined,0.995948802673534,91532,236,271,184,171,108,99,108,74,76,39
undefined,1.54941367672936,91860,363,235,186,143,81,19,3,3,2,3
undefined,0.990855340658104,90446,443,350,336,330,252,224,233,163,80,41
undefined,1.97276576758332,89300,665,689,925,625,270,125,119,93,63,24
undefined,0.993364656920666,88456,859,784,656,520,488,407,300,213,121,94
undefined,0.97818279353674,91417,190,199,194,206,163,157,142,102,84,44
undefined,1.21004418955393,89737,462,390,432,452,398,370,271,204,82,100
undefined,0.986855039714294,92193,73,107,94,89,78,58,71,57,50,28
undefined,0.991732651158128,89555,544,553,468,399,372,351,238,201,149,68
undefined,0.989266578255117,91654,161,146,147,140,137,136,140,89,99,49
undefined,0.988060385383508,91515,231,203,141,165,170,175,117,76,60,45
undefined,0.984715516413014,90873,231,224,232,202,270,230,234,217,133,52
undefined,0.98651538528244,92318,71,76,49,83,62,55,43,50,65,26
undefined,0.895199268937624,92751,11,13,28,24,34,12,16,8,0,1
undefined,1.90229873114157,88947,1349,930,695,452,317,90,41,31,22,24
undefined,0.992087281834105,91405,303,221,185,196,181,167,99,79,50,12
undefined,0.980396653871867,90994,347,324,268,272,195,204,121,88,56,29
undefined,0.988680075851612,91758,175,151,104,132,150,115,109,100,73,31
undefined,0.993917237469776,92085,141,122,114,117,74,84,70,34,32,25
undefined,0.998265147535096,91691,144,116,138,146,128,139,139,120,109,28
undefined,0.98885861724527,90364,434,391,315,267,301,264,210,171,120,61
undefined,0.990576884047523,92023,123,75,125,113,107,95,122,61,41,13
undefined,0.96043991911046,91974,105,115,124,110,117,125,73,64,60,31
undefined,0.995470457720277,90552,317,299,232,235,288,271,236,217,186,65
undefined,1.16861134635527,92859,13,6,8,7,1,1,0,0,0,3
undefined,0.983077792368683,91624,283,213,215,177,120,81,77,65,30,13
undefined,1.62809590986937,89014,979,779,667,512,341,265,107,70,69,95
undefined,0.942506972343961,92766,20,15,9,12,12,18,21,5,8,12
undefined,0.996940406708525,89001,479,493,472,429,497,481,452,310,173,111
undefined,0.994910653167151,88903,686,557,531,544,483,309,301,299,198,87
undefined,0.944763432969704,92065,137,102,143,158,86,66,41,47,34,19
undefined,0.974689298161188,92260,178,149,106,60,44,40,22,17,8,14
undefined,0.997108459748838,86222,1003,990,906,972,890,649,583,332,210,141
undefined,0.983394530054508,91401,274,177,197,205,169,136,140,103,62,34
undefined,0.956829765841467,91971,283,195,174,78,59,37,48,25,19,9
undefined,1.04370215617807,88534,739,695,616,604,509,395,260,223,200,123
undefined,0.913235712335137,91568,219,218,269,167,162,137,72,60,19,7
undefined,0.967754727609126,91748,180,135,141,124,132,118,114,99,78,29
undefined,0.983759886393889,91835,142,152,117,136,136,137,107,66,45,25
undefined,0.955117032601521,91715,202,183,190,167,146,115,87,44,32,17
undefined,0.998502418991038,87892,875,780,703,646,620,495,401,266,151,69
undefined,0.967871480523564,92162,137,115,128,148,64,37,47,28,19,13
undefined,0.97152535240691,92444,83,75,80,75,59,43,9,14,8,8
undefined,0.94442772473825,92432,91,59,54,66,61,55,39,17,18,6
undefined,0.959335334534778,92463,52,99,51,65,33,44,23,26,21,21
undefined,0.99049853812404,91966,117,168,173,130,88,61,64,48,62,21
undefined,0.990961122791604,91461,241,243,191,127,134,160,124,104,76,37
undefined,0.963975317103711,91953,149,135,118,84,78,105,96,77,40,63
undefined,0.972615508606284,92870,6,2,2,5,6,1,2,3,1,0
undefined,0.981373905874282,92050,124,117,116,111,136,56,80,52,37,19
undefined,0.993668207439891,90752,373,277,235,221,241,256,210,170,108,55
undefined,0.570558449088772,92885,3,0,1,0,0,2,2,2,2,1
undefined,0.993364656920666,92260,107,124,79,66,75,41,48,24,19,55
undefined,0.947727817115032,92455,48,69,102,84,67,29,18,13,11,2
undefined,0.919867641178588,92514,56,51,47,63,36,23,29,19,47,13
undefined,0.990899548449193,91790,197,212,188,148,151,82,55,38,20,17
undefined,0.983924160553394,92811,13,8,14,4,13,6,4,5,11,9
undefined,0.902140715758422,92791,22,13,11,14,11,16,12,3,4,1
undefined,0.935395362984093,92836,8,13,7,10,4,6,5,2,4,3
undefined,0.979724124899627,92756,4,5,5,20,36,25,18,8,8,13
undefined,0.890622329856418,92879,7,2,2,0,1,1,2,1,1,2
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
undefined,0,92898,0,0,0,0,0,0,0,0,0,0
